State,City,Zip,Organization,ContactFirstName,ContactLastName,AddressLine1,Email,Fax,Phone1,CPSWeekEventFlag,LastUpdatedDate,MobileStationFlag,CountiesServed,LocationLatitude,LocationLongitude
MN,St Louis Park,55416,St. Louis Park Fire Department,Sue,Rasmussen,3750 Wooddale Ave S,srasmussen@stlouispark.org,,952-924-2595,No,2018-09-28T19:20:48Z,No,Hennepin,44.93529,-93.35338
MN,Maplewood,55119,Merit Chevrolet,Esther,DeLaCruz,2695 Brookview Dr,,,651-207-2008,No,2018-03-22T15:20:47Z,No,Ramsey,44.94722,-92.98731
MN,Montevideo,56265,Countryside Public Health,Nancy,Tofte,719 N 7th St,,,320-598-7313,No,2018-03-22T15:52:06Z,No,Chippewa,44.952005,-95.71812
MN,Madison,56256,Countryside Public Health,Nancy,Tofte,422 5th Ave,,,1-800-255-0736,No,2018-03-22T14:51:48Z,No,Lac Qui Parle,45.012632,-96.19161
MN,Crystal,55422,Crystal Police Department,Anna Futterer,,4141 Douglas Dr N,", anna.futterer@crystalmn.gov",,763-531-1086,No,2024-10-24T16:09:51Z,No,,45.03204,-93.36062
MN,Maple Grove,55369,Maple Grove Police Department,Todd,Strege,12800 Arbor Lakes Pkwy N,,,763-494-6134,No,2021-01-29T19:51:22Z,No,Hennepin,45.099385,-93.442472
MN,Willmar,56201,Kandiyohi County Public Health,Jennifer,Bernstein,2200 23rd St NE,,,320-231-7860,No,2018-03-22T18:22:36Z,No,Kandiyohi,45.14831,-95.01497
MN,Buffalo,55313,Wright County Human Services Agency,Terri,Burkhart,1004 Commercial Dr,,,763-682-7516,No,2015-02-09T21:10:56Z,No,Wright,45.183792,-93.874626
MN,Blaine,55434,Station 3,Bob,Knowles,11920 Ulysses St NE,,,763-767-4003,No,2018-10-02T20:34:59Z,No,,45.18695,-93.23873
MN,Andover,55304,Anoka County Sheriff's Office,Laura,Landes,13301 Hanson Blvd NW,,,763-324-5179,No,2018-03-16T13:37:34Z,No,Anoka,45.21386,-93.30361
MN,Ortonville,56278,Countryside Public Health,Trudy,Olson,47 2nd St NW,,,1-866-277-5587,No,2018-03-22T16:48:01Z,No,Mille Lacs,45.30536,-96.446
MN,Elk River,55330,Sherburne County Health and Human Services,Tammy,Seifert,13880 Business Center Dr NW,,,763-765-4000,No,2018-03-22T18:27:23Z,No,,45.305679,-93.620325
MN,Hermantown,00000,Hermantown Fire Department,,,5111 Maple Grove Road,,,218-491-3979,No,2025-01-02T21:08:20Z,No,,45.310334,-93.15457
MN,Benson,56215,Countryside Public Health,Melissa,"Brenda, Julie",201 13th St S,,,1-800-657-3291,No,2018-03-16T13:46:20Z,No,,45.31352,-95.60065
MN,Big Lake,55309,Big Lake Police Department,T.,Mikelson,790 Minnesota Ave,,,763-251-2996,No,2021-02-23T12:16:01Z,No,,45.335494,-93.732729
MN,Paynesville,56362,Paynesville Area Health Care,Mike,Noonan,200 W 1st St,,,320-249-1420,No,2018-03-22T16:54:01Z,No,Stearns,45.373925,-94.715874
MN,Waite Park,56387,Waite Park Police Department,Alicia,Mages,19 13th Ave N,,,320-251-7393,No,2018-03-22T18:20:48Z,No,Stearns,45.55407,-94.23386
MN,Cambridge,55008,Isanti County Public Health,Diane,Wiss,555 18th Ave SW,,,763-689-8281,No,2018-03-16T13:56:53Z,No,Isanti,45.556893,-93.23142
MN,Starbuck,56381,Starbuck Police Department,Bryan,Klassen,307 W 5th St,,,320-239-2525,No,2018-03-22T18:18:07Z,No,,45.61209,-95.53498
MN,Sartell,56377,Sartell Police Department,,,310 2nd St S,,,320-251-8186,No,2018-03-22T18:25:20Z,No,,45.615254,-94.208661
MN,Foley,56329,Benton County Public Health,,,531 Dewey St,Publichealth@co.benton.mn.us,,320-968-5156,No,2022-03-17T14:59:10Z,No,,45.665608,-93.908492
MN,Pine City,55063,Pine County Public Health,Stephanie Larson,Wendy Bloom,315 Main St S,,,320-591-1597,No,2018-03-22T16:55:14Z,No,Crow Wing,45.82611,-92.97084
MN,Alexandria,56308,Douglas County Public Health,Sue,,725 Elm St,,,320-762-3064,No,2018-03-16T13:31:25Z,No,Douglas,45.88381,-95.38048
MN,Breckenridge,56520,Wilkin County Health Department,Maggie,Wiertzema,300 5th St S,,,218-643-7122,No,2018-03-16T13:54:25Z,No,Wilkin,46.260853,-96.587895
MN,Cloquet,00000,Cloquet Area Fire District,,,508 Cloquet Ave,,,218-499-4258,No,2025-01-02T21:06:28Z,No,,46.721293,-92.458246
MN,Duluth,55802,"Duluth Fire Department, Station 2",,,615 West 1st Street,,,218-730-4398,No,2018-03-16T15:09:11Z,No,St. Louis,46.782043,-92.107532
MN,Park Rapids,56470,Mahube Community Council,Jennifer,Booge,120 Central Ave N,,,218-732-7204,No,2018-03-22T16:52:50Z,No,Hubbard,46.92249,-95.04756
MN,Ada,56510,Norman-Mahnomen Public Health,Aimee,Eggen,15 E 2nd Ave,,,218-784-5425,No,2018-03-16T13:16:15Z,No,,47.297798,-96.514227
MN,Ada,56510,Norman-Mahonen Public Health,Aimee,,15 E 2nd Ave,,,218-935-9527,No,2018-03-16T13:13:56Z,No,Norman,47.297798,-96.514227
MN,Bemidji,56601,Sanford Medical Center,Patti,Port,1300 Anne St NW,,,218-333-6453,No,2018-03-16T13:43:54Z,No,Beltrami,47.5049,-94.89814
MN,Bemidji,56601,Sanford Medical Center,Amy,Fjerstad,1300 Anne St NW,,,218-333-6453,No,2018-03-16T13:42:19Z,No,Beltrami,47.5049,-94.89814
MN,Virginia,00000,Essentia Health-Virginia MN,,,1101 9th Street North,,,651-402-7458,No,2025-01-02T21:09:00Z,No,,47.531062,-92.551048
MN,Grand Marais,55604,Sawtooth Mountain Clinic,Christine,Kunze,513 5th Ave W,,,218-387-2330,No,2018-03-16T17:50:52Z,No,Cook,47.756653,-90.340207
MN,East Grand Forks,56721,Safe Kids Grand Forks,Jasmine,Wangen,607 Demers Ave,,,701-780-1660,No,2019-08-26T21:42:22Z,No,Polk,47.93249,-97.023236
MS,Pass Christian,39571,Pass Christian PD,,,525 Espy Ave,,,228-452-3302,No,2017-02-22T20:02:39Z,No,,30.340704,-89.203862
MS,Pascagoula,39567,Pascagoula Fire Department,Ryan Doswell,,1707 Jackson Ave,,,228-217-6951,No,2022-09-12T19:33:13Z,No,,30.365264,-88.546731
MS,Biloxi,39530,Vietnamese Martyrs Catholic Church- Moon Festival,,,171 Oak St,,,601-815-6212,No,2017-09-18T12:08:08Z,Yes,,30.39698,-88.86818
MS,Natchez,39120,Adams County Sheriff’s Office,,,306 State St,,,601-442-2752,No,2021-02-03T12:26:56Z,No,,31.559937,-91.405338
MS,Jackson,39202,Parents & Kids,,,817 E River Pl,,,601-366-0901,No,2020-12-07T22:19:54Z,No,,32.306803,-90.163883
MS,Jackson,39216,Safe Kids Mississippi,,,2500 N State St,,,601-984-1000,No,2021-07-26T21:21:31Z,No,,32.330625,-90.174243
MS,Madison,39110,Madison Fire Dept.,,,7466 Old Canton Rd,,,(601)856-8894,No,2017-02-22T16:36:37Z,No,,32.440284,-90.106138
MS,Canton,39046,G.A. Carmichael Family Health Center,,,1668 W Peace St,,,601-859-5213,No,2021-07-26T21:26:21Z,No,,32.611675,-90.052727
MS,Indianola,38751,Let’s Talk Baby Café,Jacqueline Lambert,,100 Front Street Ext,,,662-378-6963,No,2021-07-26T21:29:08Z,No,,33.450364,-90.651671
MS,Columbus,39702,Columbus Fire & Rescue,Michael Walker,,72 Airline Rd,,,662-244-3500,No,2021-07-26T21:24:19Z,No,,33.490007,-88.392961
MS,Tupelo,38804,Tupelo Family Resource Center,,,2901 S Eason Blvd,,,662-269-2665,No,2017-03-09T15:19:20Z,No,,34.234982,-88.689278
MS,Olive Branch,38654,Desoto County Sheriff Dept,,,7280 Craft-Goodman Rd,,,(662)429-1470,No,2017-02-22T20:39:26Z,No,,34.974918,-89.861198
MO,Strafford,65757,Logan - Rogersville Fire Protection Department,Grant,Peters,1675 N Missouri blvd,,,4177534265,No,2019-12-03T18:13:18Z,No,,,
MO,Springfield,65802,CoxHealth North,Renee,Hawkins,1423 N Jefferson Ave,,,417 655-0068,No,2021-11-19T17:04:04Z,No,,,
MO,Rogersville,65742,Logan Rogersville Fire Protection Department,Grant,Peters,1675 N Missouri BLVD,,,417 753-4265,No,2020-01-06T19:39:39Z,No,,,
MO,Centerville,63633,Reynolds County Health Center,,,2323 Green Street,lisa.beardsley@lpha.mo.gov,,573-648-2498,Yes,2024-08-20T19:34:16Z,Yes,,,
MO,Blue Springs,64015,Central Jackson County Fire Protection District,Derrick,Llewlyn,4715 W 40 Hwy,carseat1@cjcfpd.org,,816 229-2522,No,2022-01-04T21:48:19Z,No,,,
MO,Camdenton,65020,Camdenton Police Department,Kris,Keeth,437 West US Highway 54,policedept@camdentoncity.com,,573 346-3604,No,2017-11-03T16:13:34Z,No,,,
MO,Marble Hill,63764,Bollinger County Health Center,Katie Lindsey,,107 State Highway 51 N,Kkasten@bollingercountyhealth.org,,573.238.2817,Yes,2023-12-04T17:15:40Z,Yes,,,
MO,Owensville,65066,Gasconde County Health Dept.,Kenna Frike,,303 N. 1st St,info@gasconadecountyhealth.com,,573-486-3129,No,2023-12-19T21:05:09Z,No,,,
MO,Owensville,65066,Gasconade County Health Dept.,Kenna Fricke,,303 N. 1st Street,info@gasconadecountyhealth.com,,573-486-3129,No,2023-12-19T21:10:54Z,No,,,
MO,Owensville,65066,Gasconade County Health Dept.,Kenna Fricke,,303 N. 1st Street,info@gasconadecountyhealth.com,,573-486-3129,No,2023-12-19T21:10:55Z,No,,,
MO,St Charles,63304,"Missouri State Highway Patrol, Troop C",Justin,Wheatley,Technology Dr,al.nothum@mshp.dps.mo.gov,,636-300-2800,No,2018-11-23T19:59:27Z,No,"Franklin, St. Louis, St. Charles, Jefferson, Pike, Lincoln, St. Francois, Perry",,
MO,Doniphan,65806,South Central MO Community Action Agency,Elizabeth,Baker,RR2 PO BOX 16,ebaker@smcmcaa.org,,573 996-5059,No,2019-08-08T20:18:07Z,No,,,
MO,Caruthersville,63830,Pemiscot County Initiative Network,Vicki,Pyette,711 W 3rd St,bjames@cosmowireless.net,,573-333-5301,No,2013-10-31T13:53:57Z,No,"Pemiscot, Dunklin, New Madrid",36.196175,-89.660796
MO,Kennett,63857,Dunklin County Health Department,Carol,Waggoner,410 Teaco Rd,,,573-888-9008,No,2013-10-30T20:26:33Z,No,Dunklin,36.233701,-90.042087
MO,Kennett,63857,Dunkin Stoddard Caring Council,Kristi,Smith,311 Kennett St,ksmith@caringcouncil.org,,573 717-1158,No,2021-06-23T14:28:12Z,No,,36.234095,-90.05584
MO,Paris,65275,Monroe County Health Department,Rebecca,Dowell,310 N. Market St,,,660-327-4259 x 119,No,2013-10-30T20:29:39Z,No,Monroe,36.304049,-88.326399
MO,New Madrid,63869,New Madrid County Family Resource Center,Revonda,Kirby,420 Virginia Ave,,,573-478-2778,No,2014-01-02T21:39:25Z,No,New Madrid,36.588122,-89.525907
MO,Pineville,64856,McDonald County Health Department,Paige,Behm,500 Olin St,,,417-223-4351,No,2015-07-10T15:28:38Z,No,,36.593946,-94.384469
MO,Gainesville,65655,Ozark County Health Department,Jenni,Garrison,370 3rd St,,,417-679-3334,No,2013-10-31T14:05:18Z,No,Ozark,36.603152,-92.429554
MO,Pineville,64856,McDonald County Health Dept.,Michael Hall,,3446 South Business Highway 71,mike.hall@mcdonaldcountymo.gov,,417-223-4351,Yes,2024-04-25T19:41:33Z,Yes,,36.603184,-94.405911
MO,Caulfield,65626,Caulfield Membership Fire Department,Shannon,Sisney,589 US Highway 160,caulfieldfire@yahoo.com,,417 719-9911,No,2021-09-09T21:44:15Z,No,,36.614631,-92.089459
MO,Anderson,64831,Anderson Early Head Start,Tresia,Howard,712 MO-59,thoward@escwa.org,,417-845-8971,No,2015-03-17T15:42:50Z,No,,36.660226,-94.442592
MO,Cassville,65625,Barry County Health Department,Jessica,Wagner,65 Main St,jessica.wagner@lpha.mo.gov,,(417) 847-2114,No,2018-10-31T20:55:49Z,No,,36.672111,-93.874699
MO,Branson,65616,Taney County Health Department - Branson,Kara,Miller,320 Rinehart Rd,,,417-334-4544,No,2013-10-30T20:54:49Z,No,Taney,36.69091,-93.216789
MO,Forsyth,65653,Taney County Health Department - Forsyth,Karen,Moody,15479 US Highway 160,,,417-546-4725,No,2013-10-31T13:41:14Z,No,Taney,36.69603,-93.12148
MO,West Plains,65775,Howell County Health Department,Dawn,Hicks,180 S Kentucky Ave,hicksd@lpha.mopublic.org,,417-256-7078,No,2018-05-02T14:28:30Z,No,"Phelps, Pulaski, Marie, Crawford, Dent and Texas",36.72645,-91.875687
MO,West Plains,65775,Christos House,Kenya,Cook,125 Jefferson Ave,kenyac@christoshouse.mo.org,,417 256-3408,No,2021-09-08T15:24:18Z,No,,36.728729,-91.853972
MO,West Plains,65775,West Plains Fire Dept.,Shawn,Bice,302 Jackie D. Garrett Drive,,,417-256-2424,No,2016-05-03T21:49:39Z,No,,36.730307,-91.850029
MO,West Plains,65775,West Plains R-7,Catherine,Holmes,610 E Olden St,news@zizzers.org,,417 256-6150,No,2021-09-08T15:20:27Z,No,,36.734176,-91.845085
MO,West Plains,65775,Ozarks Medical Center,Elizabeth,Cauthen,9 Parkway Shopping Center,,,417-256-9111,No,2016-12-09T15:34:12Z,No,Howell,36.740348,-91.872415
MO,Poplar Bluff,63901,SCMCAA,Lisa,Montgomery,1716 S Broadway St,lmontgomery@scmcaa.org,,573 785-4727,No,2019-11-12T18:47:38Z,No,,36.742588,-90.395341
MO,Poplar Bluff,63901,SMCAA/MTECHV,Elizabeth,Baker,1716 S Broadway St,ebaker@scmcaa.org,,573 785-4727,No,2023-02-15T20:04:55Z,No,,36.742595,-90.395335
MO,West Plains,65775,Christos House INC,Moiria,Seiber,1554 Imperial Center Dr,moirias@christoshouse.org,,(417) 256-3408,No,2018-05-30T12:39:23Z,No,,36.744371,-91.873804
MO,West Plains,65775,West Plains Police Dept,Paula,Tupper,1912 N Holiday Ln,,,471-256-2244,No,2015-02-24T22:33:57Z,No,,36.75369,-91.872105
MO,Poplar Bluff,63901,Poplar Bluff Fire Department,Joshua,Buhler,300 S Broadway St,jbuhler@pbfire.org,,573 686-8692,No,2023-02-21T02:10:23Z,No,,36.75468,-90.394042
MO,Poplar Bluff,63901,Child Concern Center,Dianna Stout,Cristina McAnally,601 Poplar St,childrensconcerncenter@mcanally.com,,573 785-3108,No,2020-01-06T19:54:36Z,No,,36.756377,-90.397517
MO,Poplar Bluff,63901,Butler County Community Resource Council,Dalene,Chilton,644 Charles St,teenmentor@semo.net,,573-776-6130,No,2014-01-02T21:39:37Z,No,Butler and Ripley,36.760954,-90.393455
MO,Poplar Bluff,63901,South Central MO Community Action Center,Elizabeth Garrett,,1150 Herschel Bess Blvd,egarrett@scmcaa.org,,573-778-9411,Yes,2024-03-25T15:33:25Z,Yes,,36.77141,-90.429471
MO,Poplar Bluff,63901,Butler County Health Department,Carlenna,Hill,1619 N Main St,carlenna.hill@lpha.mo.gov,,573 785-8478,No,2021-06-30T14:06:44Z,No,,36.773522,-90.40234
MO,East Prairie,63845,Mississippi County Caring Communities,Katrina,Atkins,603 N Garfield St,mcccdir@sbcglobal.net,,573-683-7551,No,2013-10-31T13:36:52Z,No,"Mississippi, Scott",36.782231,-89.390768
MO,Dexter,63841,Stoddard County Ambulance District,James,Martin,501 W Business US Highway 60,jmartin@stoddems.com,,(573) 624-8951,No,2019-04-03T12:48:39Z,No,,36.799707,-89.964835
MO,Galena,65656,Stone County Health Department,Kim,King,109 E 4th St,,,417-357-6134,No,2013-10-30T19:57:25Z,No,Stone,36.805473,-93.466423
MO,Galena,65656,Stone County Health Department,Jami,Gunn,109 E 4th St,jami.gunn@lpha.mo.gov,,(417) 357-6134,No,2018-06-06T19:11:30Z,No,,36.80564,-93.46611
MO,Poplar Bluff,63901,Missouri State Patrol Troop E,Clark,Parrot,4947 Highway 67 N,,,573 840-9500,No,2023-04-05T17:56:26Z,No,,36.809501,-90.471305
MO,Charleston,63834,Mississippi County Ambulance District,Andrea,Carter,53 W Highway C,mcad@misscoamb.com,,(573) 683-6207,No,2019-04-03T12:43:36Z,No,,36.847327,-89.356619
MO,Spokane,65754,Christian County Ambulance District-Spokane,Renee,Hawkins,11542 Highway 160 E,,,417 655-0068,No,2021-11-30T21:11:31Z,No,,36.857271,-93.307034
MO,Sikeston,63801,Missouri Bootheel Regional Consortium,Katelyn Draves,,903 S Kingshighway St,kdraves@mbrcinc.org,,573-471-9400,Yes,2023-11-30T18:21:23Z,Yes,,36.864873,-89.582839
MO,Sikeston,63801,"Missouri Bootheel Regional Consortium, Inc",Katrina,Wood,903 S. Kinghighway,djordan@mbrcinc.org,,573-471-9400,No,2016-12-15T14:38:31Z,No,"New Madrid, Mississippi, Pemiscot, Dunklin",36.86852,-89.585351
MO,Neosho,64850,Newton County Health Department,Manny,Garcia,812 W Harmony St,,,417-451-3743,No,2013-10-30T20:27:01Z,No,Newton,36.869061,-94.38207
MO,Sikeston,63801,Sikeston Department of Public Safety,,,201 S. Kingshighway,childsafety@sikeston.org,,573-471-6200,No,2024-11-05T17:15:12Z,No,,36.875579,-89.587887
MO,Sikeston,63801,Scott County Health Department,Stacey,Dame,102 Grove Estates Ct.,dames@lpha.dhss.mo.gov,,573-471-4044,No,2013-10-30T20:54:59Z,No,Scott,36.8792,-89.585541
MO,Sikeston,63801,Scott County Ambulance District,Amber,Scudder,202 Lillian Dr,scudderamber@yahoo.com,,573-472-4161,No,2013-10-31T13:57:14Z,No,"Scott, New Madrid",36.882824,-89.574936
MO,Bloomfield,63825,Luv-N-Tots,Peg,Rodgers,401 E. Shawne,luv-n-tots@hotmail.com,,573-568-2111,No,2013-10-31T13:43:46Z,No,Stoddard,36.883558,-89.924875
MO,Sikeston,63801,Sikeston Bullpup Safety Center,"Marilyn Schlosser, Judy Armstrong, Andrea Pratt",,1310 E Salcedo Rd,mschlosser@sikeston.k12.mo.us,,573-471-0653,No,2013-10-31T13:46:30Z,No,Scott & New Madrid,36.896106,-89.58765
MO,Monett,65708,Cox Health Monett,Shannon,Hobson,801 S Lincoln Rd,,,417-354-1448,No,2016-11-22T14:43:52Z,No,,36.907918,-93.927089
MO,Charleston,63845,Charleston R1 Parents as Teachers,Shonna,Slaughter,606 S Thorn,sslaughter@charleston.K12.mo.us,,573 427-9827,No,2017-12-20T15:57:51Z,No,,36.919752,-89.337529
MO,Charleston,63834,Charleston Parents as Teachers,Andrea,Story,604 S Thorn St,aduenne@charleston.k12.mo.us,,573-233-6062,No,2013-10-31T13:45:48Z,No,Charleston,36.919772,-89.33753
MO,Ava,65608,Douglas County Health Department,Sonya,Hodges,603 NW 12th Ave,,,417-683-4174,No,2015-09-14T14:19:40Z,No,,36.961055,-92.663717
MO,Bloomfield,63825,Stoddard County Public Health Center,Amanda,Sexton,MO-25,sextoal@lpha.dhss.mo.gov,,573-568-4593,No,2013-10-30T20:55:10Z,No,Stoddard,36.989639,-89.905212
MO,Willow Springs,65775,Missouri State Highway Patrol,Jeff,Kinder,Business US 60-63,,,417-469-3121,No,2016-12-09T15:40:54Z,No,"Carter, Douglas, Howell, Oregon, Ozark, Reynolds, Shauman,Texas, Wright",37.00026,-91.97525
MO,Van Buren,63965,Carter County Health Center,Katherine,Walker,1611 Health Center Rd,nwalker@cartercountyhealth.org,,(573) 323-4413,No,2019-04-17T18:30:31Z,No,,37.009003,-90.999446
MO,Van Buren,63965,Carter County Health Center,Katherine,Walker,1611 Health Center Rd,mwalker@cartercountyhealth.org,,573 323-4413,No,2019-07-30T21:08:36Z,No,,37.009003,-90.999446
MO,Van Buren,63965,Carter County Health Center,Katherine,Walker,1611 Health Center Rd,mwalker@cartercountyhealth.org,,5733234413,No,2019-08-06T21:37:55Z,No,,37.009003,-90.999446
MO,Joplin,64804,Redings Mill Fire District,Ronnie,Metcalf,344 Redings Mill Rd,,,417-624-2715,No,2015-09-14T14:15:58Z,No,,37.016149,-94.516098
MO,Clever,65631,Clever Police Department,Christina,Strodtman,210 Clarke Ave,strodtman@clevermo.com,,(417) 743-5109,No,2022-01-04T21:35:55Z,No,,37.028848,-93.47072
MO,Clever,65631,Clever Fire Department,Renee,Hawkins,406 N Elm Ave,,,417 709-5042,No,2020-01-08T16:54:24Z,No,,37.036005,-93.467855
MO,Nixa,65714,Christian County Ambulance District-Nixa,Renee,Hawkins,301 N Main St,,,417 655-0068,No,2021-11-30T21:07:37Z,No,,37.045635,-93.295002
MO,Ozark,65721,Christian County Ambulance District-Ozark,Renee,Hawkins,6092 N 25th St,,,417 655-0068,No,2021-11-30T21:19:21Z,No,,37.076303,-93.237107
MO,Joplin,64801,Safe Kids (Jasper and Newton County),Jo,Sitton,1027 S Main St,,,417-782-9899,No,2015-04-20T13:48:11Z,No,Jasper and Newton,37.079204,-94.513366
MO,Joplin,64105,Joplin Safe Kids,Carrie,Wolken,200 Safety Fair,,,000-000-0000,Yes,2016-09-20T02:02:45Z,Yes,,37.084759,-94.513474
MO,Joplin,64801,ESCSWA Early Head Start,Sheila Taylor,,3510 E 3rd Street,staylorhammond@escswa.org,,417-553-3530,No,2024-01-31T21:29:51Z,Yes,,37.087379,-94.468454
MO,Mount Vernon,65712,Lawrence County Health Department,Tana,Bradshaw,105 W North St,,,417-466-2201,No,2013-10-30T20:26:12Z,No,Lawrence,37.104849,-93.819149
MO,Republic,65738,Republic Police Department,Kathy,James,540 Civic Blvd,,,417 732-3900 opt 4,No,2020-01-08T17:00:44Z,No,,37.105718,-93.489967
MO,Republic,65738,Republic Fire Department,Sterling,Flag,701 US Highway 60 W,,,417 732-3800,No,2020-01-08T16:58:24Z,No,,37.11365,-93.481021
MO,Mountain Grove,65711,Mountain Grove Fire Department,Clinton,Gibbens,301 Morris Ave,mgfdchief@mountaingrovemo.gov,,417-926-4445,No,2023-12-13T19:23:08Z,Yes,,37.124449,-92.268142
MO,Greenville,63944,Wayne County Health Center,Crystal,Epley,Highway 67 North,cpleye@lpha.mopublic.org,,573-224-3218,No,2013-10-31T13:45:21Z,No,Wayne,37.125423,-90.449448
MO,Mountain Grove,65711,Wright County Health Department,Courtnie,Glann,602 E State St,crippee@lpha.dhss.mo.gov,,417-926-0009,No,2013-10-31T14:10:06Z,No,,37.130736,-92.256961
MO,Springfield,65804,Cox Health Trauma Services,Luke,Spain,3801 S National Ave,,,417-269-0920,No,2019-12-03T17:59:19Z,No,SW Missouri and NW Arkansas,37.14577,-93.27912
MO,Piedmont,63957,Clearwater Ambulance District,Christopher,Lyscas,117 W Fir St,chrislyscas2006@yahoo.com,,573-223-7748,No,2014-01-02T21:40:51Z,No,"Wayne, Butler",37.15474,-90.696029
MO,Republic,65619,Brookline Fire Protection District,Chris Sidebottom,,3504 E Orr St,csidebottom@brooklinefpd.com,,417-771-7570,No,2024-03-04T16:59:56Z,No,,37.161217,-93.419673
MO,Ellington,63638,Whole Kids Outreach,Connie,Pendley,62143 Hwy 21,ConniePendley@wholekidsoutreach.org,,573-663-3257,No,2013-10-31T14:05:57Z,No,,37.176452,-90.966676
MO,Carl Junction,64834,Carl Junction Fire Protection District,Andrew,Jiles,200 E. Pennell,ajiles@cjfire.org,,417 649-6062,No,2017-01-26T15:48:11Z,No,,37.176705,-94.563498
MO,Springfield,65804,My Healthy Kids,Kaitlyn,Fisher,1901 S Ventura Ave,,,417 708-7000,No,2021-09-14T18:14:22Z,No,,37.179928,-93.2438
MO,Springfield,65802,"Isabel's House, Crisis Nursery of the Ozarks",Alyssa Robertson,,2750 W Bennett St,alyssar@isabelshouse.org,,417-865-2273,Yes,2023-10-10T15:46:08Z,Yes,,37.189701,-93.332872
MO,Springfield,65802,Foster Adopt Connect,,,509 S. Cavalier Ave,dawn.kelejian@fosteradopt.org,,417-866-3672,No,2024-11-14T20:53:32Z,No,,37.204323,-93.231985
MO,Springfield,65806,Greene County Childrens Division,Tabitha,Aleshire,149 Park Central Square,,,417 895-7936,No,2020-01-06T19:30:05Z,No,,37.20954,-93.29255
MO,Springfield,65802,Greene County Sheriff's Office,,,5100 W Division St,mhersh@greenecountymo.gov,,417-868-4040,No,2024-12-02T21:09:47Z,No,,37.225718,-93.386299
MO,Springfield,65803,Missouri State Highway Patrol Troop D,Micheal,Mcclure,3131 E Kearney St,,,417-895-6868,No,2021-11-19T17:01:37Z,No,Christian,37.239544,-93.230633
MO,Springfield,65803,Missouri State Patrol Troop D,Mike McClure,Sam Carpenter,3131 E Kearney St,,,417 895-6868,No,2023-04-05T17:53:02Z,No,,37.239544,-93.230633
MO,Ellington,63638,SCMCAA,Joe,Lato,145 W Maple St,jlato@scmcaa.org,,573 663-3199,No,2019-11-12T18:12:25Z,No,,37.242792,-90.970161
MO,Cape Girardeau,63703,SAFE KIDS Cape Girardeau Area,Brooke,Kirby,3049 MO-K,bkirby@sehealth.org,,573-332-1587,No,2013-10-30T19:58:42Z,No,Cape and surrounding,37.300773,-89.570049
MO,Cape Girardeau,63703,Cape Girardeau Safe Communities Program,Lynn,Ware,40 S Sprigg St,,,573-335-7908,No,2013-10-30T19:58:31Z,No,Cape and surrounding,37.303154,-89.526772
MO,Willard,65781,willard Fire Protection District,Stephanie,Shell,240 State Highway Z,,,417 685-3114,No,2020-01-06T19:35:16Z,No,,37.316594,-93.429615
MO,Houston,65483,Texas County Health Department,Megan,Carver,950 Highway 63,,,417-967-4269,No,2018-05-09T14:58:35Z,No,,37.333452,-91.944467
MO,Jackson,63755,Jackson Fire and Rescue,Stephen,Baugh,503 S Hope St,sbaugh@jacksonfire.org,,573-243-1010,No,2015-09-08T21:38:45Z,No,Cape and surrounding,37.37881,-89.667156
MO,Fair Grove,65648,Fair Grove Fire Protection District,,,340 W Eagle Ridge St,admin@fairgrovefire.org12,,417-759-7908,No,2023-12-20T17:41:31Z,No,,37.390153,-93.159183
MO,Greenfiled,64759,Barceda Families,Jamie,Hillman,413 W Water St,,,417-637-2345,No,2016-03-22T20:18:53Z,No,"Barton, Cedar, Dade, and Vernon",37.41485,-93.84219
MO,Greenfield,65661,Dade County Health Department,Rochelle,Renkoski,413 W Water St,Rochelle.renkoski@dadecountyhealth.o,,(417) 637-2345,No,2020-05-26T18:57:13Z,No,,37.41485,-93.84219
MO,Greenfield,65661,Barceda Families,Jamie,Hillman,413 West Water Street,jamie@barceda.org,,(417) 637-2345,No,2016-12-07T22:19:05Z,No,,37.41485,-93.84219
MO,walnut grove,65770,Walnut Grove Fire Protection District,,,540 N washington,training@wgfire.org,,417-838-3816,No,2024-10-24T16:07:44Z,No,,37.4155,-93.549091
MT,Helena,59601,Montana Highway Patrol,Tracie,Kiesel,2550 US-12,,,406-324-1072,Yes,2022-09-20T16:09:37Z,No,"Lewis and Clark, Jefferson, Broadwater",,
MT,Red Lodge,59068,Red Lodge Fire Rescue,Ruth,Bilyeu,801 N Broadway Ave,,,406-446-2320,No,2018-01-23T20:52:10Z,No,,45.195107,-109.24767
MT,Columbus,59019,Columbus Fire Rescue,Travis,Hansen,944 E Pike Ave,thansen@columbusfirerescue.com,,406-780-0133,No,2021-03-17T17:37:08Z,No,,45.635996,-109.247047
MT,Livingston,59047,Livingston Fire and Rescue,Darren,Kelley,414 W Callender St,,,406-222-2061,No,2021-03-17T17:25:21Z,No,Park,45.663322,-110.555362
MT,Bozeman,59715,Bozeman Fire Department,Scott,Mueller,34 N Rouse Ave,,,406-582-2350,No,2019-07-18T16:29:13Z,No,Gallatin,45.68016,-111.031697
MT,Belgrade,59714,Central Valley Fire Department,Jason,Wheeler,205 E Main St,,,406-388-4480,No,2018-07-19T13:34:06Z,No,Gallatin,45.77503,-111.17422
