efid;id;salesArea;score;scoreAlt;smartwayScore;standard;stdText
SFMXT03.03U2;48112;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SFMXT03.03U2;48112;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SHNXT03.0HTC;48113;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SHNXT03.0HTC;48113;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SVGAT04.0NAV;48114;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SVGAT04.0NAV;48114;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SVGAJ04.0NAT;48115;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SVGAJ04.0NAT;48115;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SGMXT02.5000;48116;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SGMXT02.5000;48116;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SGMXT02.5000;48117;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SGMXT02.5000;48117;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SFMXT03.03U2;48118;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SFMXT03.03U2;48118;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SFMXT03.03U2;48119;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SFMXT03.03U2;48119;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SFMXT02.34K2;48120;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SFMXT02.34K2;48120;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXT03.5T15;48121;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SHYXT03.5T15;48121;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SGMXT02.5000;48122;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SGMXT02.5000;48122;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SJLXT02.0RTW;48123;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SJLXT02.0RTW;48123;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SJLXT04.4GTG;48124;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SJLXT04.4GTG;48124;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SJLXT04.4GTG;48125;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SJLXT04.4GTG;48125;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SJLXT04.4GTG;48126;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SJLXT04.4GTG;48126;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SJLXT04.4GTG;48127;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SJLXT04.4GTG;48127;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SJLXT04.4GTG;48128;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SJLXT04.4GTG;48128;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SJLXT04.4GTG;48129;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SJLXT04.4GTG;48129;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SJLXT02.0RTW;48130;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SJLXT02.0RTW;48130;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SJLXT02.0RTW;48131;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SJLXT02.0RTW;48131;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SFMXT03.03U2;48132;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SFMXT03.03U2;48132;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
STKXT03.3DHA;48133;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
STKXT03.3DHA;48133;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SMBXT04.0HY1;48134;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXT04.0HY1;48134;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXT04.0HY1;48135;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXT04.0HY1;48135;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXT04.0HY1;48136;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXT04.0HY1;48136;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXT04.0HY1;48137;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXT04.0HY1;48137;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXT04.0HY1;48138;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXT04.0HY1;48138;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXT04.0HY1;48139;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXT04.0HY1;48139;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXJ03.0HY1;48140;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXJ03.0HY1;48140;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXJ03.0HY1;48141;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXJ03.0HY1;48141;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXJ03.0HY1;48142;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXJ03.0HY1;48142;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXJ03.0HY1;48143;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXJ03.0HY1;48143;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXJ03.0HY1;48144;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXJ03.0HY1;48144;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXT03.0HY1;48145;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXT03.0HY1;48145;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SVVXJ02.0S30;48146;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SVVXJ02.0S30;48146;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SVVXT02.0S31;48147;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SVVXT02.0S31;48147;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMAXV03.0SPR;48148;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMAXV03.0SPR;48148;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMAXV03.0SPR;48149;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMAXV03.0SPR;48149;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SVGAV02.0A7N;48150;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SVGAV02.0A7N;48150;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SBMXV02.0M48;48151;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SBMXV02.0M48;48151;7;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SBMXV02.0M48;48151;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SBMXV02.0M48;48152;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SBMXV02.0M48;48152;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SBMXV02.0M48;48152;7;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SBMXV03.0B5X;48153;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SBMXV03.0B5X;48153;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SBMXV03.0B5X;48154;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SBMXV03.0B5X;48154;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SBMXV03.0SM3;48155;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SBMXV03.0SM3;48155;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXV02.0HY1;48156;3;7.0;-1.0;-1;T3B20;Federal Tier 3 Bin 20
SMBXV02.0HY1;48156;7;7.0;-1.0;-1;L3SULEV20;California LEV-III SULEV20
SMBXV02.0HY1;48157;7;7.0;-1.0;-1;L3SULEV20;California LEV-III SULEV20
SMBXV02.0HY1;48157;3;7.0;-1.0;-1;T3B20;Federal Tier 3 Bin 20
SMBXV03.0HY3;48158;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXV03.0HY3;48158;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXV03.0HY3;48159;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXV03.0HY3;48159;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHNXV02.0AEC;48160;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHNXV02.0AEC;48160;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHNXV02.0AEC;48161;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHNXV02.0AEC;48161;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHNXV03.0BCC;48162;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SHNXV03.0BCC;48162;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SBMXJ02.0B4P;48163;3;7.0;-1.0;-1;T3B20;Federal Tier 3 Bin 20
SBMXJ02.0B4P;48163;7;7.0;-1.0;-1;OT;Other
SBMXJ02.0B4P;48164;3;7.0;-1.0;-1;T3B20;Federal Tier 3 Bin 20
SBMXJ02.0B4P;48164;7;7.0;-1.0;-1;OT;Other
SBMXJ03.0B5P;48165;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SBMXJ03.0B5P;48165;7;6.0;-1.0;-1;OT;Other
SBMXJ03.0B5P;48166;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SBMXJ03.0B5P;48166;7;6.0;-1.0;-1;OT;Other
SBMXJ02.0B4P;48167;7;7.0;-1.0;-1;OT;Other
SBMXJ02.0B4P;48167;3;7.0;-1.0;-1;T3B20;Federal Tier 3 Bin 20
SBMXJ02.0B4P;48168;3;7.0;-1.0;-1;T3B20;Federal Tier 3 Bin 20
SBMXJ02.0B4P;48168;7;7.0;-1.0;-1;OT;Other
SBMXJ03.0B5P;48169;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SBMXJ03.0B5P;48169;7;6.0;-1.0;-1;OT;Other
SBMXJ03.0B5P;48170;7;6.0;-1.0;-1;OT;Other
SBMXJ03.0B5P;48170;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXV02.0HY7;48171;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXV02.0HY7;48171;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SVGAV01.5V2Q;48172;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SVGAV01.5V2Q;48172;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SVGAJ03.0N7N;48173;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SVGAJ03.0N7N;48173;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SVGAJ03.0N7N;48174;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SVGAJ03.0N7N;48174;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SBMXV02.0B4D;48175;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SBMXV02.0B4D;48175;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SBMXV02.0B4D;48176;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SBMXV02.0B4D;48176;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SBMXJ03.0B58;48177;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SBMXJ03.0B58;48177;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHNXV01.5SDC;48178;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SHNXV01.5SDC;48178;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SKMXV02.0CE3;48179;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SKMXV02.0CE3;48179;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SKMXV02.0CE3;48180;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SKMXV02.0CE3;48180;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
STYXV03.5M5B;48181;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
STYXV03.5M5B;48181;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
STYXV03.5M5B;48182;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
STYXV03.5M5B;48182;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
STYXV02.5N4A;48183;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
STYXV02.5N4A;48183;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
STYXV02.5P33;48184;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
STYXV02.5P33;48184;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXV03.0HY3;48185;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXV03.0HY3;48185;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SNSXV02.5RPC;48186;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SNSXV02.5RPC;48186;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SNSXV02.5RPC;48187;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SNSXV02.5RPC;48187;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SNSXV02.5RPC;48188;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SNSXV02.5RPC;48188;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHNXV02.0TDC;48189;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SHNXV02.0TDC;48189;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SBMXJ03.0B58;48190;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SBMXJ03.0B58;48190;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SBMXJ03.0B58;48191;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SBMXJ03.0B58;48191;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SBMXJ04.4S68;48192;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SBMXJ04.4S68;48192;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXV03.0HY3;48193;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXV03.0HY3;48193;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SPRXV02.9PV6;48194;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SPRXV02.9PV6;48194;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SPRXV02.9PV6;48195;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SPRXV02.9PV6;48195;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXV02.0HY7;48196;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXV02.0HY7;48196;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXV02.0HY7;48197;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXV02.0HY7;48197;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXV03.0HY3;48198;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXV03.0HY3;48198;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT03.0354;48199;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT03.0354;48199;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT02.7100;48200;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT02.7100;48200;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT02.7100;48201;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT02.7100;48201;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48202;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48202;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48203;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48203;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT03.0354;48204;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT03.0354;48204;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT02.7100;48205;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT02.7100;48205;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT02.7100;48206;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT02.7100;48206;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48207;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48207;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48208;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48208;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT03.0354;48209;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT03.0354;48209;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT03.0354;48210;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT03.0354;48210;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT03.0354;48211;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT03.0354;48211;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT03.0354;48212;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT03.0354;48212;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT03.0355;48213;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT03.0355;48213;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT02.7100;48214;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT02.7100;48214;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT02.7100;48215;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT02.7100;48215;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT02.7100;48216;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT02.7100;48216;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT02.7100;48217;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT02.7100;48217;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3387;48218;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT05.3387;48218;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT05.3387;48219;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT05.3387;48219;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT06.2375;48220;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SGMXT06.2375;48220;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SGMXT06.2375;48221;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SGMXT06.2375;48221;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SGMXT06.2375;48222;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SGMXT06.2375;48222;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SGMXT05.3330;48223;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48223;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48224;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48224;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48225;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48225;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48226;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48226;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48227;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48227;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48228;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48228;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT03.0354;48229;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT03.0354;48229;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT03.0354;48230;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT03.0354;48230;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT03.0355;48231;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT03.0355;48231;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT02.7100;48232;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT02.7100;48232;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT02.7100;48233;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT02.7100;48233;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT02.7100;48234;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT02.7100;48234;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3387;48235;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT05.3387;48235;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT05.3387;48236;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXT05.3387;48236;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT06.2375;48237;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SGMXT06.2375;48237;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SGMXT06.2375;48238;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SGMXT06.2375;48238;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SGMXT06.2375;48239;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SGMXT06.2375;48239;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SGMXT05.3330;48240;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48240;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48241;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48241;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48242;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48242;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48243;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48243;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48244;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48244;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48245;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48245;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHNXT03.53TC;48246;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SHNXT03.53TC;48246;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SHNXT03.53TC;48247;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SHNXT03.53TC;48247;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXT05.3330;48248;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48248;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48249;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48249;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48250;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48250;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SGMXT05.3330;48251;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SGMXT05.3330;48251;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.65P6;48252;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.65P6;48252;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.65P6;48253;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.65P6;48253;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHNXT03.5R4C;48254;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SHNXT03.5R4C;48254;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SCRXT03.65P6;48255;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.65P6;48255;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXV01.6M13;48256;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
